period,respondent,respondent-name,fueltype,type-name,value,value-units
2023-09-21 14:00:00,NY,New York,WAT,Hydro,3190,megawatthours
2023-09-21 13:00:00,NY,New York,WAT,Hydro,3233,megawatthours
2023-09-21 12:00:00,NY,New York,WAT,Hydro,3094,megawatthours
2023-09-21 11:00:00,NY,New York,WAT,Hydro,2580,megawatthours
2023-09-21 10:00:00,NY,New York,WAT,Hydro,2298,megawatthours
2023-09-21 09:00:00,NY,New York,WAT,Hydro,2221,megawatthours
2023-09-21 08:00:00,NY,New York,WAT,Hydro,2272,megawatthours
2023-09-21 07:00:00,NY,New York,WAT,Hydro,2277,megawatthours
2023-09-21 06:00:00,NY,New York,WAT,Hydro,2229,megawatthours
2023-09-21 05:00:00,NY,New York,WAT,Hydro,2333,megawatthours
2023-09-21 04:00:00,NY,New York,WAT,Hydro,2333,megawatthours
2023-09-21 03:00:00,NY,New York,WAT,Hydro,2929,megawatthours
2023-09-21 02:00:00,NY,New York,WAT,Hydro,3432,megawatthours
2023-09-21 01:00:00,NY,New York,WAT,Hydro,3577,megawatthours
2023-09-21 00:00:00,NY,New York,WAT,Hydro,3869,megawatthours
2023-09-20 23:00:00,NY,New York,WAT,Hydro,4041,megawatthours
2023-09-20 22:00:00,NY,New York,WAT,Hydro,4009,megawatthours
2023-09-20 21:00:00,NY,New York,WAT,Hydro,3639,megawatthours
2023-09-20 20:00:00,NY,New York,WAT,Hydro,3343,megawatthours
2023-09-20 19:00:00,NY,New York,WAT,Hydro,3288,megawatthours
2023-09-20 18:00:00,NY,New York,WAT,Hydro,3120,megawatthours
2023-09-20 17:00:00,NY,New York,WAT,Hydro,3047,megawatthours
2023-09-20 16:00:00,NY,New York,WAT,Hydro,3058,megawatthours
2023-09-20 15:00:00,NY,New York,WAT,Hydro,3157,megawatthours
2023-09-20 14:00:00,NY,New York,WAT,Hydro,3150,megawatthours
2023-09-20 13:00:00,NY,New York,WAT,Hydro,3353,megawatthours
2023-09-20 12:00:00,NY,New York,WAT,Hydro,3325,megawatthours
2023-09-20 11:00:00,NY,New York,WAT,Hydro,2861,megawatthours
2023-09-20 10:00:00,NY,New York,WAT,Hydro,2367,megawatthours
2023-09-20 09:00:00,NY,New York,WAT,Hydro,2385,megawatthours
2023-09-20 08:00:00,NY,New York,WAT,Hydro,2354,megawatthours
2023-09-20 07:00:00,NY,New York,WAT,Hydro,2384,megawatthours
2023-09-20 06:00:00,NY,New York,WAT,Hydro,2232,megawatthours
2023-09-20 05:00:00,NY,New York,WAT,Hydro,2256,megawatthours
2023-09-20 04:00:00,NY,New York,WAT,Hydro,2399,megawatthours
2023-09-20 03:00:00,NY,New York,WAT,Hydro,2969,megawatthours
2023-09-20 02:00:00,NY,New York,WAT,Hydro,3222,megawatthours
2023-09-20 01:00:00,NY,New York,WAT,Hydro,3430,megawatthours
2023-09-20 00:00:00,NY,New York,WAT,Hydro,3490,megawatthours
2023-09-19 23:00:00,NY,New York,WAT,Hydro,3359,megawatthours
2023-09-19 22:00:00,NY,New York,WAT,Hydro,3550,megawatthours
2023-09-19 21:00:00,NY,New York,WAT,Hydro,2987,megawatthours
2023-09-19 20:00:00,NY,New York,WAT,Hydro,2856,megawatthours
2023-09-19 19:00:00,NY,New York,WAT,Hydro,2883,megawatthours
2023-09-19 18:00:00,NY,New York,WAT,Hydro,2659,megawatthours
2023-09-19 17:00:00,NY,New York,WAT,Hydro,2809,megawatthours
2023-09-19 16:00:00,NY,New York,WAT,Hydro,2962,megawatthours
2023-09-19 15:00:00,NY,New York,WAT,Hydro,3217,megawatthours
2023-09-19 14:00:00,NY,New York,WAT,Hydro,3294,megawatthours
2023-09-19 13:00:00,NY,New York,WAT,Hydro,3152,megawatthours
2023-09-19 12:00:00,NY,New York,WAT,Hydro,2962,megawatthours
2023-09-19 11:00:00,NY,New York,WAT,Hydro,2554,megawatthours
2023-09-19 10:00:00,NY,New York,WAT,Hydro,2088,megawatthours
2023-09-19 09:00:00,NY,New York,WAT,Hydro,2029,megawatthours
2023-09-19 08:00:00,NY,New York,WAT,Hydro,2036,megawatthours
2023-09-19 07:00:00,NY,New York,WAT,Hydro,2036,megawatthours
2023-09-19 06:00:00,NY,New York,WAT,Hydro,2167,megawatthours
2023-09-19 05:00:00,NY,New York,WAT,Hydro,2307,megawatthours
2023-09-19 04:00:00,NY,New York,WAT,Hydro,2327,megawatthours
2023-09-19 03:00:00,NY,New York,WAT,Hydro,2999,megawatthours
2023-09-19 02:00:00,NY,New York,WAT,Hydro,3198,megawatthours
2023-09-19 01:00:00,NY,New York,WAT,Hydro,3279,megawatthours
2023-09-19 00:00:00,NY,New York,WAT,Hydro,3272,megawatthours
2023-09-18 23:00:00,NY,New York,WAT,Hydro,3416,megawatthours
2023-09-18 22:00:00,NY,New York,WAT,Hydro,3333,megawatthours
2023-09-18 21:00:00,NY,New York,WAT,Hydro,3359,megawatthours
2023-09-18 20:00:00,NY,New York,WAT,Hydro,3384,megawatthours
2023-09-18 19:00:00,NY,New York,WAT,Hydro,3344,megawatthours
2023-09-18 18:00:00,NY,New York,WAT,Hydro,3330,megawatthours
2023-09-18 17:00:00,NY,New York,WAT,Hydro,3274,megawatthours
2023-09-18 16:00:00,NY,New York,WAT,Hydro,3410,megawatthours
2023-09-18 15:00:00,NY,New York,WAT,Hydro,3442,megawatthours
2023-09-18 14:00:00,NY,New York,WAT,Hydro,3461,megawatthours
2023-09-18 13:00:00,NY,New York,WAT,Hydro,3496,megawatthours
2023-09-18 12:00:00,NY,New York,WAT,Hydro,3219,megawatthours
2023-09-18 11:00:00,NY,New York,WAT,Hydro,2708,megawatthours
2023-09-18 10:00:00,NY,New York,WAT,Hydro,2398,megawatthours
2023-09-18 09:00:00,NY,New York,WAT,Hydro,2105,megawatthours
2023-09-18 08:00:00,NY,New York,WAT,Hydro,2113,megawatthours
2023-09-18 07:00:00,NY,New York,WAT,Hydro,2213,megawatthours
2023-09-18 06:00:00,NY,New York,WAT,Hydro,2331,megawatthours
2023-09-18 05:00:00,NY,New York,WAT,Hydro,2450,megawatthours
2023-09-18 04:00:00,NY,New York,WAT,Hydro,3078,megawatthours
2023-09-18 03:00:00,NY,New York,WAT,Hydro,3291,megawatthours
2023-09-18 02:00:00,NY,New York,WAT,Hydro,3498,megawatthours
2023-09-18 01:00:00,NY,New York,WAT,Hydro,3447,megawatthours
2023-09-18 00:00:00,NY,New York,WAT,Hydro,3443,megawatthours
2023-09-17 23:00:00,NY,New York,WAT,Hydro,3380,megawatthours
2023-09-17 22:00:00,NY,New York,WAT,Hydro,3354,megawatthours
2023-09-17 21:00:00,NY,New York,WAT,Hydro,3265,megawatthours
2023-09-17 20:00:00,NY,New York,WAT,Hydro,3208,megawatthours
2023-09-17 19:00:00,NY,New York,WAT,Hydro,3134,megawatthours
2023-09-17 18:00:00,NY,New York,WAT,Hydro,3099,megawatthours
2023-09-17 17:00:00,NY,New York,WAT,Hydro,3022,megawatthours
2023-09-17 16:00:00,NY,New York,WAT,Hydro,2920,megawatthours
2023-09-17 15:00:00,NY,New York,WAT,Hydro,3031,megawatthours
2023-09-17 14:00:00,NY,New York,WAT,Hydro,2934,megawatthours
2023-09-17 13:00:00,NY,New York,WAT,Hydro,2925,megawatthours
2023-09-17 12:00:00,NY,New York,WAT,Hydro,2643,megawatthours
2023-09-17 11:00:00,NY,New York,WAT,Hydro,2428,megawatthours
2023-09-17 10:00:00,NY,New York,WAT,Hydro,2014,megawatthours
2023-09-17 09:00:00,NY,New York,WAT,Hydro,1948,megawatthours
2023-09-17 08:00:00,NY,New York,WAT,Hydro,1942,megawatthours
2023-09-17 07:00:00,NY,New York,WAT,Hydro,2061,megawatthours
2023-09-17 06:00:00,NY,New York,WAT,Hydro,2099,megawatthours
2023-09-17 05:00:00,NY,New York,WAT,Hydro,2218,megawatthours
2023-09-17 04:00:00,NY,New York,WAT,Hydro,2678,megawatthours
2023-09-17 03:00:00,NY,New York,WAT,Hydro,2904,megawatthours
2023-09-17 02:00:00,NY,New York,WAT,Hydro,2902,megawatthours
2023-09-17 01:00:00,NY,New York,WAT,Hydro,2814,megawatthours
2023-09-17 00:00:00,NY,New York,WAT,Hydro,2948,megawatthours
2023-09-16 23:00:00,NY,New York,WAT,Hydro,3140,megawatthours
2023-09-16 22:00:00,NY,New York,WAT,Hydro,3134,megawatthours
2023-09-16 21:00:00,NY,New York,WAT,Hydro,3134,megawatthours
2023-09-16 20:00:00,NY,New York,WAT,Hydro,3053,megawatthours
2023-09-16 19:00:00,NY,New York,WAT,Hydro,2972,megawatthours
2023-09-16 18:00:00,NY,New York,WAT,Hydro,2902,megawatthours
2023-09-16 17:00:00,NY,New York,WAT,Hydro,2834,megawatthours
2023-09-16 16:00:00,NY,New York,WAT,Hydro,2784,megawatthours
2023-09-16 15:00:00,NY,New York,WAT,Hydro,2836,megawatthours
2023-09-16 14:00:00,NY,New York,WAT,Hydro,2778,megawatthours
2023-09-16 13:00:00,NY,New York,WAT,Hydro,2871,megawatthours
2023-09-16 12:00:00,NY,New York,WAT,Hydro,2547,megawatthours
2023-09-16 11:00:00,NY,New York,WAT,Hydro,2247,megawatthours
2023-09-16 10:00:00,NY,New York,WAT,Hydro,2035,megawatthours
2023-09-16 09:00:00,NY,New York,WAT,Hydro,2029,megawatthours
2023-09-16 08:00:00,NY,New York,WAT,Hydro,2068,megawatthours
2023-09-16 07:00:00,NY,New York,WAT,Hydro,2136,megawatthours
2023-09-16 06:00:00,NY,New York,WAT,Hydro,2246,megawatthours
2023-09-16 05:00:00,NY,New York,WAT,Hydro,2354,megawatthours
2023-09-16 04:00:00,NY,New York,WAT,Hydro,2583,megawatthours
2023-09-16 03:00:00,NY,New York,WAT,Hydro,3057,megawatthours
2023-09-16 02:00:00,NY,New York,WAT,Hydro,3192,megawatthours
2023-09-16 01:00:00,NY,New York,WAT,Hydro,3283,megawatthours
2023-09-16 00:00:00,NY,New York,WAT,Hydro,3428,megawatthours
2023-09-15 23:00:00,NY,New York,WAT,Hydro,3511,megawatthours
2023-09-15 22:00:00,NY,New York,WAT,Hydro,3494,megawatthours
2023-09-15 21:00:00,NY,New York,WAT,Hydro,3278,megawatthours
2023-09-15 20:00:00,NY,New York,WAT,Hydro,3126,megawatthours
2023-09-15 19:00:00,NY,New York,WAT,Hydro,3295,megawatthours
2023-09-15 18:00:00,NY,New York,WAT,Hydro,3274,megawatthours
2023-09-15 17:00:00,NY,New York,WAT,Hydro,3228,megawatthours
2023-09-15 16:00:00,NY,New York,WAT,Hydro,3180,megawatthours
2023-09-15 15:00:00,NY,New York,WAT,Hydro,3201,megawatthours
2023-09-15 14:00:00,NY,New York,WAT,Hydro,3204,megawatthours
2023-09-15 13:00:00,NY,New York,WAT,Hydro,3139,megawatthours
2023-09-15 12:00:00,NY,New York,WAT,Hydro,3010,megawatthours
2023-09-15 11:00:00,NY,New York,WAT,Hydro,2478,megawatthours
2023-09-15 10:00:00,NY,New York,WAT,Hydro,2067,megawatthours
2023-09-15 09:00:00,NY,New York,WAT,Hydro,2028,megawatthours
2023-09-15 08:00:00,NY,New York,WAT,Hydro,2079,megawatthours
2023-09-15 07:00:00,NY,New York,WAT,Hydro,2122,megawatthours
2023-09-15 06:00:00,NY,New York,WAT,Hydro,2160,megawatthours
2023-09-15 05:00:00,NY,New York,WAT,Hydro,2213,megawatthours
2023-09-15 04:00:00,NY,New York,WAT,Hydro,2399,megawatthours
2023-09-15 03:00:00,NY,New York,WAT,Hydro,2914,megawatthours
2023-09-15 02:00:00,NY,New York,WAT,Hydro,3374,megawatthours
2023-09-15 01:00:00,NY,New York,WAT,Hydro,3558,megawatthours
2023-09-15 00:00:00,NY,New York,WAT,Hydro,3667,megawatthours
2023-09-14 23:00:00,NY,New York,WAT,Hydro,3279,megawatthours
2023-09-14 22:00:00,NY,New York,WAT,Hydro,3487,megawatthours
2023-09-14 21:00:00,NY,New York,WAT,Hydro,3547,megawatthours
2023-09-14 20:00:00,NY,New York,WAT,Hydro,3120,megawatthours
2023-09-14 19:00:00,NY,New York,WAT,Hydro,3131,megawatthours
2023-09-14 18:00:00,NY,New York,WAT,Hydro,2995,megawatthours
2023-09-14 17:00:00,NY,New York,WAT,Hydro,3140,megawatthours
2023-09-14 16:00:00,NY,New York,WAT,Hydro,3102,megawatthours
2023-09-14 15:00:00,NY,New York,WAT,Hydro,3119,megawatthours
2023-09-14 14:00:00,NY,New York,WAT,Hydro,3227,megawatthours
2023-09-14 13:00:00,NY,New York,WAT,Hydro,2958,megawatthours
2023-09-14 12:00:00,NY,New York,WAT,Hydro,2191,megawatthours
2023-09-14 11:00:00,NY,New York,WAT,Hydro,1982,megawatthours
2023-09-14 10:00:00,NY,New York,WAT,Hydro,2276,megawatthours
2023-09-14 09:00:00,NY,New York,WAT,Hydro,2148,megawatthours
2023-09-14 08:00:00,NY,New York,WAT,Hydro,2168,megawatthours
2023-09-14 07:00:00,NY,New York,WAT,Hydro,2199,megawatthours
2023-09-14 06:00:00,NY,New York,WAT,Hydro,2189,megawatthours
2023-09-14 05:00:00,NY,New York,WAT,Hydro,2295,megawatthours
2023-09-14 04:00:00,NY,New York,WAT,Hydro,2520,megawatthours
2023-09-14 03:00:00,NY,New York,WAT,Hydro,3096,megawatthours
2023-09-14 02:00:00,NY,New York,WAT,Hydro,3360,megawatthours
2023-09-14 01:00:00,NY,New York,WAT,Hydro,3551,megawatthours
2023-09-14 00:00:00,NY,New York,WAT,Hydro,3819,megawatthours
2023-09-13 23:00:00,NY,New York,WAT,Hydro,4048,megawatthours
2023-09-13 22:00:00,NY,New York,WAT,Hydro,4202,megawatthours
2023-09-13 21:00:00,NY,New York,WAT,Hydro,3714,megawatthours
2023-09-13 20:00:00,NY,New York,WAT,Hydro,3153,megawatthours
2023-09-13 19:00:00,NY,New York,WAT,Hydro,3131,megawatthours
2023-09-13 18:00:00,NY,New York,WAT,Hydro,3060,megawatthours
2023-09-13 17:00:00,NY,New York,WAT,Hydro,2983,megawatthours
2023-09-13 16:00:00,NY,New York,WAT,Hydro,2981,megawatthours
2023-09-13 15:00:00,NY,New York,WAT,Hydro,3079,megawatthours
2023-09-13 14:00:00,NY,New York,WAT,Hydro,2983,megawatthours
2023-09-13 13:00:00,NY,New York,WAT,Hydro,3095,megawatthours
2023-09-13 12:00:00,NY,New York,WAT,Hydro,3096,megawatthours
2023-09-13 11:00:00,NY,New York,WAT,Hydro,2771,megawatthours
2023-09-13 10:00:00,NY,New York,WAT,Hydro,2307,megawatthours
2023-09-13 09:00:00,NY,New York,WAT,Hydro,2275,megawatthours
2023-09-13 08:00:00,NY,New York,WAT,Hydro,2265,megawatthours
2023-09-13 07:00:00,NY,New York,WAT,Hydro,2272,megawatthours
2023-09-13 06:00:00,NY,New York,WAT,Hydro,2385,megawatthours
2023-09-13 05:00:00,NY,New York,WAT,Hydro,2372,megawatthours
2023-09-13 04:00:00,NY,New York,WAT,Hydro,2392,megawatthours
2023-09-13 03:00:00,NY,New York,WAT,Hydro,2974,megawatthours
2023-09-13 02:00:00,NY,New York,WAT,Hydro,3254,megawatthours
2023-09-13 01:00:00,NY,New York,WAT,Hydro,3452,megawatthours
2023-09-13 00:00:00,NY,New York,WAT,Hydro,3639,megawatthours
2023-09-12 23:00:00,NY,New York,WAT,Hydro,4093,megawatthours
2023-09-12 22:00:00,NY,New York,WAT,Hydro,4014,megawatthours
2023-09-12 21:00:00,NY,New York,WAT,Hydro,4027,megawatthours
2023-09-12 20:00:00,NY,New York,WAT,Hydro,3746,megawatthours
2023-09-12 19:00:00,NY,New York,WAT,Hydro,3373,megawatthours
2023-09-12 18:00:00,NY,New York,WAT,Hydro,3311,megawatthours
2023-09-12 17:00:00,NY,New York,WAT,Hydro,3334,megawatthours
2023-09-12 16:00:00,NY,New York,WAT,Hydro,3214,megawatthours
2023-09-12 15:00:00,NY,New York,WAT,Hydro,3294,megawatthours
2023-09-12 14:00:00,NY,New York,WAT,Hydro,3225,megawatthours
2023-09-12 13:00:00,NY,New York,WAT,Hydro,3176,megawatthours
2023-09-12 12:00:00,NY,New York,WAT,Hydro,2844,megawatthours
2023-09-12 11:00:00,NY,New York,WAT,Hydro,2538,megawatthours
2023-09-12 10:00:00,NY,New York,WAT,Hydro,2276,megawatthours
2023-09-12 09:00:00,NY,New York,WAT,Hydro,2334,megawatthours
2023-09-12 08:00:00,NY,New York,WAT,Hydro,2336,megawatthours
2023-09-12 07:00:00,NY,New York,WAT,Hydro,2350,megawatthours
2023-09-12 06:00:00,NY,New York,WAT,Hydro,2396,megawatthours
2023-09-12 05:00:00,NY,New York,WAT,Hydro,2478,megawatthours
2023-09-12 04:00:00,NY,New York,WAT,Hydro,2365,megawatthours
2023-09-12 03:00:00,NY,New York,WAT,Hydro,3033,megawatthours
2023-09-12 02:00:00,NY,New York,WAT,Hydro,3295,megawatthours
2023-09-12 01:00:00,NY,New York,WAT,Hydro,3628,megawatthours
2023-09-12 00:00:00,NY,New York,WAT,Hydro,3707,megawatthours
2023-09-11 23:00:00,NY,New York,WAT,Hydro,3823,megawatthours
2023-09-11 22:00:00,NY,New York,WAT,Hydro,3993,megawatthours
2023-09-11 21:00:00,NY,New York,WAT,Hydro,4081,megawatthours
2023-09-11 20:00:00,NY,New York,WAT,Hydro,4020,megawatthours
2023-09-11 19:00:00,NY,New York,WAT,Hydro,3829,megawatthours
2023-09-11 18:00:00,NY,New York,WAT,Hydro,3681,megawatthours
2023-09-11 17:00:00,NY,New York,WAT,Hydro,3628,megawatthours
2023-09-11 16:00:00,NY,New York,WAT,Hydro,3624,megawatthours
2023-09-11 15:00:00,NY,New York,WAT,Hydro,3425,megawatthours
2023-09-11 14:00:00,NY,New York,WAT,Hydro,3411,megawatthours
2023-09-11 13:00:00,NY,New York,WAT,Hydro,3139,megawatthours
2023-09-11 12:00:00,NY,New York,WAT,Hydro,2995,megawatthours
2023-09-11 11:00:00,NY,New York,WAT,Hydro,2573,megawatthours
2023-09-11 10:00:00,NY,New York,WAT,Hydro,2236,megawatthours
2023-09-11 09:00:00,NY,New York,WAT,Hydro,2134,megawatthours
2023-09-11 08:00:00,NY,New York,WAT,Hydro,2271,megawatthours
2023-09-11 07:00:00,NY,New York,WAT,Hydro,2314,megawatthours
2023-09-11 06:00:00,NY,New York,WAT,Hydro,2378,megawatthours
2023-09-11 05:00:00,NY,New York,WAT,Hydro,2180,megawatthours
2023-09-11 04:00:00,NY,New York,WAT,Hydro,2323,megawatthours
2023-09-11 03:00:00,NY,New York,WAT,Hydro,2867,megawatthours
2023-09-11 02:00:00,NY,New York,WAT,Hydro,3218,megawatthours
2023-09-11 01:00:00,NY,New York,WAT,Hydro,3432,megawatthours
2023-09-11 00:00:00,NY,New York,WAT,Hydro,3464,megawatthours
2023-09-10 23:00:00,NY,New York,WAT,Hydro,3573,megawatthours
2023-09-10 22:00:00,NY,New York,WAT,Hydro,3561,megawatthours
2023-09-10 21:00:00,NY,New York,WAT,Hydro,3569,megawatthours
2023-09-10 20:00:00,NY,New York,WAT,Hydro,3308,megawatthours
2023-09-10 19:00:00,NY,New York,WAT,Hydro,3269,megawatthours
2023-09-10 18:00:00,NY,New York,WAT,Hydro,3260,megawatthours
2023-09-10 17:00:00,NY,New York,WAT,Hydro,3158,megawatthours
2023-09-10 16:00:00,NY,New York,WAT,Hydro,3126,megawatthours
2023-09-10 15:00:00,NY,New York,WAT,Hydro,3178,megawatthours
2023-09-10 14:00:00,NY,New York,WAT,Hydro,3079,megawatthours
2023-09-10 13:00:00,NY,New York,WAT,Hydro,2936,megawatthours
2023-09-10 12:00:00,NY,New York,WAT,Hydro,2695,megawatthours
2023-09-10 11:00:00,NY,New York,WAT,Hydro,2221,megawatthours
2023-09-10 10:00:00,NY,New York,WAT,Hydro,2129,megawatthours
2023-09-10 09:00:00,NY,New York,WAT,Hydro,2155,megawatthours
2023-09-10 08:00:00,NY,New York,WAT,Hydro,2189,megawatthours
2023-09-10 07:00:00,NY,New York,WAT,Hydro,2195,megawatthours
2023-09-10 06:00:00,NY,New York,WAT,Hydro,2168,megawatthours
2023-09-10 05:00:00,NY,New York,WAT,Hydro,2238,megawatthours
2023-09-10 04:00:00,NY,New York,WAT,Hydro,2542,megawatthours
2023-09-10 03:00:00,NY,New York,WAT,Hydro,3211,megawatthours
2023-09-10 02:00:00,NY,New York,WAT,Hydro,3507,megawatthours
2023-09-10 01:00:00,NY,New York,WAT,Hydro,3505,megawatthours
2023-09-10 00:00:00,NY,New York,WAT,Hydro,3690,megawatthours
2023-09-09 23:00:00,NY,New York,WAT,Hydro,3566,megawatthours
2023-09-09 22:00:00,NY,New York,WAT,Hydro,3543,megawatthours
2023-09-09 21:00:00,NY,New York,WAT,Hydro,3668,megawatthours
2023-09-09 20:00:00,NY,New York,WAT,Hydro,3521,megawatthours
2023-09-09 19:00:00,NY,New York,WAT,Hydro,3340,megawatthours
2023-09-09 18:00:00,NY,New York,WAT,Hydro,3474,megawatthours
2023-09-09 17:00:00,NY,New York,WAT,Hydro,3512,megawatthours
2023-09-09 16:00:00,NY,New York,WAT,Hydro,3392,megawatthours
2023-09-09 15:00:00,NY,New York,WAT,Hydro,3272,megawatthours
2023-09-09 14:00:00,NY,New York,WAT,Hydro,3133,megawatthours
2023-09-09 13:00:00,NY,New York,WAT,Hydro,3037,megawatthours
2023-09-09 12:00:00,NY,New York,WAT,Hydro,2814,megawatthours
2023-09-09 11:00:00,NY,New York,WAT,Hydro,2344,megawatthours
2023-09-09 10:00:00,NY,New York,WAT,Hydro,2178,megawatthours
2023-09-09 09:00:00,NY,New York,WAT,Hydro,2244,megawatthours
2023-09-09 08:00:00,NY,New York,WAT,Hydro,2014,megawatthours
2023-09-09 07:00:00,NY,New York,WAT,Hydro,1996,megawatthours
2023-09-09 06:00:00,NY,New York,WAT,Hydro,1970,megawatthours
2023-09-09 05:00:00,NY,New York,WAT,Hydro,2086,megawatthours
2023-09-09 04:00:00,NY,New York,WAT,Hydro,2571,megawatthours
2023-09-09 03:00:00,NY,New York,WAT,Hydro,3058,megawatthours
2023-09-09 02:00:00,NY,New York,WAT,Hydro,3162,megawatthours
2023-09-09 01:00:00,NY,New York,WAT,Hydro,3231,megawatthours
2023-09-09 00:00:00,NY,New York,WAT,Hydro,3341,megawatthours
2023-09-08 23:00:00,NY,New York,WAT,Hydro,3348,megawatthours
2023-09-08 22:00:00,NY,New York,WAT,Hydro,3020,megawatthours
2023-09-08 21:00:00,NY,New York,WAT,Hydro,2216,megawatthours
2023-09-08 20:00:00,NY,New York,WAT,Hydro,2527,megawatthours
2023-09-08 19:00:00,NY,New York,WAT,Hydro,3443,megawatthours
2023-09-08 18:00:00,NY,New York,WAT,Hydro,3353,megawatthours
2023-09-08 17:00:00,NY,New York,WAT,Hydro,3393,megawatthours
2023-09-08 16:00:00,NY,New York,WAT,Hydro,3247,megawatthours
2023-09-08 15:00:00,NY,New York,WAT,Hydro,3161,megawatthours
2023-09-08 14:00:00,NY,New York,WAT,Hydro,3019,megawatthours
2023-09-08 13:00:00,NY,New York,WAT,Hydro,2942,megawatthours
2023-09-08 12:00:00,NY,New York,WAT,Hydro,2824,megawatthours
2023-09-08 11:00:00,NY,New York,WAT,Hydro,2575,megawatthours
2023-09-08 10:00:00,NY,New York,WAT,Hydro,2223,megawatthours
2023-09-08 09:00:00,NY,New York,WAT,Hydro,2156,megawatthours
2023-09-08 08:00:00,NY,New York,WAT,Hydro,2123,megawatthours
2023-09-08 07:00:00,NY,New York,WAT,Hydro,2183,megawatthours
2023-09-08 06:00:00,NY,New York,WAT,Hydro,2153,megawatthours
2023-09-08 05:00:00,NY,New York,WAT,Hydro,2193,megawatthours
2023-09-08 04:00:00,NY,New York,WAT,Hydro,2574,megawatthours
2023-09-08 03:00:00,NY,New York,WAT,Hydro,2791,megawatthours
2023-09-08 02:00:00,NY,New York,WAT,Hydro,2984,megawatthours
2023-09-08 01:00:00,NY,New York,WAT,Hydro,3312,megawatthours
2023-09-08 00:00:00,NY,New York,WAT,Hydro,3725,megawatthours
2023-09-07 23:00:00,NY,New York,WAT,Hydro,4473,megawatthours
2023-09-07 22:00:00,NY,New York,WAT,Hydro,4931,megawatthours
2023-09-07 21:00:00,NY,New York,WAT,Hydro,4731,megawatthours
2023-09-07 20:00:00,NY,New York,WAT,Hydro,4950,megawatthours
2023-09-07 19:00:00,NY,New York,WAT,Hydro,4626,megawatthours
2023-09-07 18:00:00,NY,New York,WAT,Hydro,4288,megawatthours
2023-09-07 17:00:00,NY,New York,WAT,Hydro,3842,megawatthours
2023-09-07 16:00:00,NY,New York,WAT,Hydro,3100,megawatthours
2023-09-07 15:00:00,NY,New York,WAT,Hydro,2941,megawatthours
2023-09-07 14:00:00,NY,New York,WAT,Hydro,2916,megawatthours
2023-09-07 13:00:00,NY,New York,WAT,Hydro,2774,megawatthours
2023-09-07 12:00:00,NY,New York,WAT,Hydro,2742,megawatthours
2023-09-07 11:00:00,NY,New York,WAT,Hydro,2229,megawatthours
2023-09-07 10:00:00,NY,New York,WAT,Hydro,2195,megawatthours
2023-09-07 09:00:00,NY,New York,WAT,Hydro,2169,megawatthours
2023-09-07 08:00:00,NY,New York,WAT,Hydro,2069,megawatthours
2023-09-07 07:00:00,NY,New York,WAT,Hydro,2121,megawatthours
2023-09-07 06:00:00,NY,New York,WAT,Hydro,2099,megawatthours
2023-09-07 05:00:00,NY,New York,WAT,Hydro,2237,megawatthours
2023-09-07 04:00:00,NY,New York,WAT,Hydro,2247,megawatthours
2023-09-07 03:00:00,NY,New York,WAT,Hydro,2626,megawatthours
2023-09-07 02:00:00,NY,New York,WAT,Hydro,3312,megawatthours
2023-09-07 01:00:00,NY,New York,WAT,Hydro,4304,megawatthours
2023-09-07 00:00:00,NY,New York,WAT,Hydro,4741,megawatthours
2023-09-06 23:00:00,NY,New York,WAT,Hydro,5045,megawatthours
2023-09-06 22:00:00,NY,New York,WAT,Hydro,5218,megawatthours
2023-09-06 21:00:00,NY,New York,WAT,Hydro,4829,megawatthours
2023-09-06 20:00:00,NY,New York,WAT,Hydro,4839,megawatthours
2023-09-06 19:00:00,NY,New York,WAT,Hydro,4841,megawatthours
2023-09-06 18:00:00,NY,New York,WAT,Hydro,4582,megawatthours
2023-09-06 17:00:00,NY,New York,WAT,Hydro,3858,megawatthours
2023-09-06 16:00:00,NY,New York,WAT,Hydro,3523,megawatthours
2023-09-06 15:00:00,NY,New York,WAT,Hydro,3385,megawatthours
2023-09-06 14:00:00,NY,New York,WAT,Hydro,3396,megawatthours
